quality_event_id,event_date,event_timestamp,production_lot_id,factory_id,line_id,product_id,component_id,supplier_id,component_lot_id,defect_id,inspection_stage,event_quantity,is_first_pass_failure,is_rework,is_scrap,disposition
QEV-000001059,2026-04-11,2026-04-11T12:00:00,PLOT-00000574,FAC-MY,LINE-MY-01,PROD-S100,COMP-STOR,SUP-B,CLOT-B-TOR-20260411,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001060,2026-04-11,2026-04-11T12:00:00,PLOT-00000575,FAC-MY,LINE-MY-03,PROD-S100,COMP-COOL,SUP-A,CLOT-A-OOL-20260411,DEF-THERM,test,1,True,False,True,scrap
QEV-000001061,2026-04-11,2026-04-11T12:00:00,PLOT-00000575,FAC-MY,LINE-MY-03,PROD-S100,COMP-COOL,SUP-E,CLOT-E-OOL-20260411,DEF-THERM,test,1,True,False,False,fail
QEV-000001062,2026-04-11,2026-04-11T12:00:00,PLOT-00000575,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-A,CLOT-A-PWR-20260411,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001063,2026-04-11,2026-04-11T12:00:00,PLOT-00000575,FAC-MY,LINE-MY-03,PROD-S100,COMP-STOR,SUP-E,CLOT-E-TOR-20260411,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001064,2026-04-12,2026-04-12T12:00:00,PLOT-00000577,FAC-TW,LINE-TW-02,PROD-X100,COMP-MEM,SUP-B,CLOT-B-MEM-20260412,DEF-MEM,test,1,True,True,False,rework
QEV-000001065,2026-04-12,2026-04-12T12:00:00,PLOT-00000578,FAC-MX,LINE-MX-01,PROD-N100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260412,DEF-FUNC,test,1,True,True,False,rework
QEV-000001066,2026-04-12,2026-04-12T12:00:00,PLOT-00000578,FAC-MX,LINE-MX-01,PROD-N100,COMP-NET,SUP-F,CLOT-F-NET-20260412,DEF-FUNC,test,1,True,False,False,fail
QEV-000001067,2026-04-12,2026-04-12T12:00:00,PLOT-00000579,FAC-MX,LINE-MX-02,PROD-X100,COMP-NET,SUP-G,CLOT-G-NET-20260412,DEF-FUNC,test,1,True,True,False,rework
QEV-000001068,2026-04-12,2026-04-12T12:00:00,PLOT-00000580,FAC-MY,LINE-MY-01,PROD-S100,COMP-MEM,SUP-C,CLOT-C-MEM-20260412,DEF-MEM,test,1,True,False,True,scrap
QEV-000001069,2026-04-12,2026-04-12T12:00:00,PLOT-00000580,FAC-MY,LINE-MY-01,PROD-S100,COMP-MEM,SUP-E,CLOT-E-MEM-20260412,DEF-MEM,test,1,True,False,False,fail
QEV-000001070,2026-04-12,2026-04-12T12:00:00,PLOT-00000581,FAC-MY,LINE-MY-03,PROD-X100,COMP-COOL,SUP-A,CLOT-A-OOL-20260412,DEF-THERM,test,1,True,False,True,scrap
QEV-000001071,2026-04-12,2026-04-12T12:00:00,PLOT-00000581,FAC-MY,LINE-MY-03,PROD-X100,COMP-COOL,SUP-H,CLOT-H-OOL-20260412,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001072,2026-04-12,2026-04-12T12:00:00,PLOT-00000581,FAC-MY,LINE-MY-03,PROD-X100,COMP-MEM,SUP-D,CLOT-D-MEM-20260412,DEF-MEM,test,1,True,True,False,rework
QEV-000001073,2026-04-12,2026-04-12T12:00:00,PLOT-00000581,FAC-MY,LINE-MY-03,PROD-X100,COMP-NET,SUP-B,CLOT-B-NET-20260412,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001074,2026-04-12,2026-04-12T12:00:00,PLOT-00000581,FAC-MY,LINE-MY-03,PROD-X100,COMP-NET,SUP-C,CLOT-C-NET-20260412,DEF-ASSY,in_process,1,True,False,True,scrap
QEV-000001075,2026-04-12,2026-04-12T12:00:00,PLOT-00000581,FAC-MY,LINE-MY-03,PROD-X100,COMP-STOR,SUP-C,CLOT-C-TOR-20260412,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001076,2026-04-13,2026-04-13T12:00:00,PLOT-00000582,FAC-TW,LINE-TW-01,PROD-S100,COMP-NET,SUP-D,CLOT-D-NET-20260413,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001077,2026-04-13,2026-04-13T12:00:00,PLOT-00000585,FAC-MX,LINE-MX-02,PROD-X100,COMP-COOL,SUP-B,CLOT-B-OOL-20260413,DEF-THERM,test,1,True,False,False,fail
QEV-000001078,2026-04-13,2026-04-13T12:00:00,PLOT-00000586,FAC-MY,LINE-MY-01,PROD-S100,COMP-STOR,SUP-B,CLOT-B-TOR-20260413,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001079,2026-04-13,2026-04-13T12:00:00,PLOT-00000587,FAC-MY,LINE-MY-03,PROD-N100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260413,DEF-FUNC,test,1,True,True,False,rework
QEV-000001080,2026-04-13,2026-04-13T12:00:00,PLOT-00000587,FAC-MY,LINE-MY-03,PROD-N100,COMP-STOR,SUP-C,CLOT-C-TOR-20260413,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001081,2026-04-14,2026-04-14T12:00:00,PLOT-00000588,FAC-TW,LINE-TW-01,PROD-X100,COMP-PWR,SUP-A,CLOT-A-PWR-20260414,DEF-VOLT,test,1,True,False,False,fail
QEV-000001082,2026-04-14,2026-04-14T12:00:00,PLOT-00000588,FAC-TW,LINE-TW-01,PROD-X100,COMP-STOR,SUP-G,CLOT-G-TOR-20260414,DEF-FUNC,test,1,True,True,False,rework
QEV-000001083,2026-04-14,2026-04-14T12:00:00,PLOT-00000590,FAC-MX,LINE-MX-01,PROD-X200,COMP-COOL,SUP-G,CLOT-G-OOL-20260414,DEF-THERM,test,1,True,True,False,rework
QEV-000001084,2026-04-14,2026-04-14T12:00:00,PLOT-00000590,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-C,CLOT-C-TOR-20260414,DEF-FUNC,test,1,True,True,False,rework
QEV-000001085,2026-04-14,2026-04-14T12:00:00,PLOT-00000591,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-D,CLOT-D-PWR-20260414,DEF-VOLT,test,1,True,False,False,fail
QEV-000001086,2026-04-14,2026-04-14T12:00:00,PLOT-00000592,FAC-MY,LINE-MY-01,PROD-C100,COMP-COOL,SUP-H,CLOT-H-OOL-20260414,DEF-FUNC,test,1,True,True,False,rework
QEV-000001087,2026-04-14,2026-04-14T12:00:00,PLOT-00000593,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-D,CLOT-D-OOL-20260414,DEF-THERM,test,1,True,True,False,rework
QEV-000001088,2026-04-14,2026-04-14T12:00:00,PLOT-00000593,FAC-MY,LINE-MY-03,PROD-C100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260414,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001089,2026-04-14,2026-04-14T12:00:00,PLOT-00000593,FAC-MY,LINE-MY-03,PROD-C100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260414,DEF-VOLT,test,1,True,True,False,rework
QEV-000001090,2026-04-14,2026-04-14T12:00:00,PLOT-00000593,FAC-MY,LINE-MY-03,PROD-C100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260414,DEF-VOLT,test,1,True,False,False,fail
QEV-000001091,2026-04-14,2026-04-14T12:00:00,PLOT-00000593,FAC-MY,LINE-MY-03,PROD-C100,COMP-MEM,SUP-D,CLOT-D-MEM-20260414,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001092,2026-04-14,2026-04-14T12:00:00,PLOT-00000593,FAC-MY,LINE-MY-03,PROD-C100,COMP-NET,SUP-G,CLOT-G-NET-20260414,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001093,2026-04-14,2026-04-14T12:00:00,PLOT-00000593,FAC-MY,LINE-MY-03,PROD-C100,COMP-STOR,SUP-H,CLOT-H-TOR-20260414,DEF-FUNC,test,1,True,True,False,rework
QEV-000001094,2026-04-15,2026-04-15T12:00:00,PLOT-00000595,FAC-TW,LINE-TW-02,PROD-C100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260415,DEF-FUNC,test,1,True,True,False,rework
QEV-000001095,2026-04-15,2026-04-15T12:00:00,PLOT-00000596,FAC-MX,LINE-MX-01,PROD-X100,COMP-COOL,SUP-C,CLOT-C-OOL-20260415,DEF-THERM,test,1,True,True,False,rework
QEV-000001096,2026-04-15,2026-04-15T12:00:00,PLOT-00000596,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-D,CLOT-D-MEM-20260415,DEF-MEM,test,1,True,False,True,scrap
QEV-000001097,2026-04-15,2026-04-15T12:00:00,PLOT-00000597,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-B-PWR-20260415,DEF-VOLT,test,1,True,True,False,rework
QEV-000001098,2026-04-15,2026-04-15T12:00:00,PLOT-00000597,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-C-MEM-20260415,DEF-VOLT,test,1,True,True,False,rework
QEV-000001099,2026-04-15,2026-04-15T12:00:00,PLOT-00000597,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-G-OOL-20260415,DEF-VOLT,test,1,True,True,False,rework
QEV-000001100,2026-04-15,2026-04-15T12:00:00,PLOT-00000597,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-H-OOL-20260415,DEF-VOLT,test,1,True,False,False,fail
QEV-000001101,2026-04-15,2026-04-15T12:00:00,PLOT-00000599,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-A,CLOT-A-OOL-20260415,DEF-THERM,test,1,True,True,False,rework
QEV-000001102,2026-04-15,2026-04-15T12:00:00,PLOT-00000599,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-F,CLOT-F-OOL-20260415,DEF-FUNC,test,1,True,True,False,rework
QEV-000001103,2026-04-15,2026-04-15T12:00:00,PLOT-00000599,FAC-MY,LINE-MY-03,PROD-C100,COMP-PWR,SUP-H,CLOT-H-PWR-20260415,DEF-VOLT,test,1,True,False,False,fail
QEV-000001104,2026-04-16,2026-04-16T12:00:00,PLOT-00000600,FAC-TW,LINE-TW-01,PROD-X200,COMP-MEM,SUP-D,CLOT-D-MEM-20260416,DEF-MEM,test,1,True,True,False,rework
QEV-000001105,2026-04-16,2026-04-16T12:00:00,PLOT-00000602,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-F,CLOT-F-MEM-20260416,DEF-MEM,test,1,True,True,False,rework
QEV-000001106,2026-04-16,2026-04-16T12:00:00,PLOT-00000602,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-B,CLOT-B-PWR-20260416,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001107,2026-04-16,2026-04-16T12:00:00,PLOT-00000602,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-D,CLOT-D-PWR-20260416,DEF-VOLT,test,1,True,False,False,fail
QEV-000001108,2026-04-16,2026-04-16T12:00:00,PLOT-00000603,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-C-NET-20260416,DEF-VOLT,test,1,True,True,False,rework
QEV-000001109,2026-04-16,2026-04-16T12:00:00,PLOT-00000603,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-D-OOL-20260416,DEF-VOLT,test,1,True,False,False,fail
QEV-000001110,2026-04-16,2026-04-16T12:00:00,PLOT-00000603,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-E-PWR-20260416,DEF-VOLT,test,1,True,True,False,rework
QEV-000001111,2026-04-16,2026-04-16T12:00:00,PLOT-00000603,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-G-NET-20260416,DEF-VOLT,test,1,True,True,False,rework
QEV-000001112,2026-04-16,2026-04-16T12:00:00,PLOT-00000604,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260416,DEF-FUNC,test,1,True,False,False,fail
QEV-000001113,2026-04-16,2026-04-16T12:00:00,PLOT-00000604,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260416,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001114,2026-04-16,2026-04-16T12:00:00,PLOT-00000604,FAC-MY,LINE-MY-01,PROD-N100,COMP-NET,SUP-E,CLOT-E-NET-20260416,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001115,2026-04-16,2026-04-16T12:00:00,PLOT-00000605,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-D,CLOT-D-OOL-20260416,DEF-THERM,test,1,True,False,True,scrap
QEV-000001116,2026-04-16,2026-04-16T12:00:00,PLOT-00000605,FAC-MY,LINE-MY-03,PROD-C100,COMP-NET,SUP-G,CLOT-G-NET-20260416,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001117,2026-04-17,2026-04-17T12:00:00,PLOT-00000606,FAC-TW,LINE-TW-01,PROD-X200,COMP-COOL,SUP-A,CLOT-A-OOL-20260417,DEF-FUNC,test,1,True,True,False,rework
QEV-000001118,2026-04-17,2026-04-17T12:00:00,PLOT-00000606,FAC-TW,LINE-TW-01,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260417,DEF-FUNC,test,1,True,True,False,rework
QEV-000001119,2026-04-17,2026-04-17T12:00:00,PLOT-00000606,FAC-TW,LINE-TW-01,PROD-X200,COMP-NET,SUP-H,CLOT-H-NET-20260417,DEF-FUNC,test,1,True,True,False,rework
QEV-000001120,2026-04-17,2026-04-17T12:00:00,PLOT-00000608,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-B,CLOT-B-AIN-20260417,DEF-VOLT,test,1,True,False,False,fail
QEV-000001121,2026-04-17,2026-04-17T12:00:00,PLOT-00000608,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-E,CLOT-E-TOR-20260417,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001122,2026-04-17,2026-04-17T12:00:00,PLOT-00000609,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-A-AIN-20260417,DEF-VOLT,test,1,True,True,False,rework
QEV-000001123,2026-04-17,2026-04-17T12:00:00,PLOT-00000609,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-A-PWR-20260417,DEF-VOLT,test,1,True,True,False,rework
QEV-000001124,2026-04-17,2026-04-17T12:00:00,PLOT-00000609,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-E-PWR-20260417,DEF-VOLT,test,1,True,False,False,fail
QEV-000001125,2026-04-17,2026-04-17T12:00:00,PLOT-00000609,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-E-TOR-20260417,DEF-VOLT,test,1,True,True,False,rework
QEV-000001126,2026-04-17,2026-04-17T12:00:00,PLOT-00000609,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-H-OOL-20260417,DEF-VOLT,test,1,True,True,False,rework
QEV-000001127,2026-04-17,2026-04-17T12:00:00,PLOT-00000611,FAC-MY,LINE-MY-03,PROD-S100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260417,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001128,2026-04-17,2026-04-17T12:00:00,PLOT-00000611,FAC-MY,LINE-MY-03,PROD-S100,COMP-MEM,SUP-E,CLOT-E-MEM-20260417,DEF-FUNC,test,1,True,True,False,rework
QEV-000001129,2026-04-17,2026-04-17T12:00:00,PLOT-00000611,FAC-MY,LINE-MY-03,PROD-S100,COMP-NET,SUP-C,CLOT-C-NET-20260417,DEF-FUNC,test,1,True,False,False,fail
QEV-000001130,2026-04-17,2026-04-17T12:00:00,PLOT-00000611,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-E,CLOT-E-PWR-20260417,DEF-VOLT,test,1,True,False,False,fail
QEV-000001131,2026-04-17,2026-04-17T12:00:00,PLOT-00000611,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-H,CLOT-H-PWR-20260417,DEF-VOLT,test,1,True,True,False,rework
QEV-000001132,2026-04-18,2026-04-18T12:00:00,PLOT-00000612,FAC-TW,LINE-TW-01,PROD-C100,COMP-COOL,SUP-B,CLOT-B-OOL-20260418,DEF-THERM,test,1,True,True,False,rework
QEV-000001133,2026-04-18,2026-04-18T12:00:00,PLOT-00000613,FAC-TW,LINE-TW-02,PROD-X200,COMP-COOL,SUP-E,CLOT-E-OOL-20260418,DEF-THERM,test,1,True,False,False,fail
QEV-000001134,2026-04-18,2026-04-18T12:00:00,PLOT-00000613,FAC-TW,LINE-TW-02,PROD-X200,COMP-NET,SUP-A,CLOT-A-NET-20260418,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001135,2026-04-18,2026-04-18T12:00:00,PLOT-00000613,FAC-TW,LINE-TW-02,PROD-X200,COMP-PWR,SUP-G,CLOT-G-PWR-20260418,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001136,2026-04-18,2026-04-18T12:00:00,PLOT-00000613,FAC-TW,LINE-TW-02,PROD-X200,COMP-STOR,SUP-B,CLOT-B-TOR-20260418,DEF-FUNC,test,1,True,False,False,fail
QEV-000001137,2026-04-18,2026-04-18T12:00:00,PLOT-00000614,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-D,CLOT-D-MEM-20260418,DEF-MEM,test,1,True,False,False,fail
QEV-000001138,2026-04-18,2026-04-18T12:00:00,PLOT-00000614,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-G,CLOT-G-MEM-20260418,DEF-MEM,test,1,True,True,False,rework
QEV-000001139,2026-04-18,2026-04-18T12:00:00,PLOT-00000614,FAC-MX,LINE-MX-01,PROD-X100,COMP-NET,SUP-D,CLOT-D-NET-20260418,DEF-FUNC,test,1,True,True,False,rework
QEV-000001140,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-A-MEM-20260418,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001141,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-A-NET-20260418,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001142,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-A-PWR-20260418,DEF-VOLT,test,1,True,True,False,rework
QEV-000001143,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-B-OOL-20260418,DEF-VOLT,test,1,True,False,False,fail
QEV-000001144,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-C-OOL-20260418,DEF-VOLT,test,1,True,True,False,rework
QEV-000001145,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-C-PWR-20260418,DEF-VOLT,test,1,True,True,False,rework
QEV-000001146,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-D-AIN-20260418,DEF-VOLT,test,1,True,False,False,fail
QEV-000001147,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-E-MEM-20260418,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001148,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-G-AIN-20260418,DEF-VOLT,test,1,True,True,False,rework
QEV-000001149,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-G-TOR-20260418,DEF-VOLT,test,1,True,False,False,fail
QEV-000001150,2026-04-18,2026-04-18T12:00:00,PLOT-00000615,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-H-AIN-20260418,DEF-VOLT,test,1,True,True,False,rework
QEV-000001151,2026-04-18,2026-04-18T12:00:00,PLOT-00000616,FAC-MY,LINE-MY-01,PROD-X200,COMP-MAIN,SUP-G,CLOT-G-AIN-20260418,DEF-VOLT,test,1,True,True,False,rework
QEV-000001152,2026-04-18,2026-04-18T12:00:00,PLOT-00000617,FAC-MY,LINE-MY-03,PROD-N100,COMP-MEM,SUP-C,CLOT-C-MEM-20260418,DEF-MEM,test,1,True,True,False,rework
QEV-000001153,2026-04-18,2026-04-18T12:00:00,PLOT-00000617,FAC-MY,LINE-MY-03,PROD-N100,COMP-MEM,SUP-G,CLOT-G-MEM-20260418,DEF-FUNC,test,1,True,False,False,fail
QEV-000001154,2026-04-19,2026-04-19T12:00:00,PLOT-00000618,FAC-TW,LINE-TW-01,PROD-S100,COMP-COOL,SUP-B,CLOT-B-OOL-20260419,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001155,2026-04-19,2026-04-19T12:00:00,PLOT-00000618,FAC-TW,LINE-TW-01,PROD-S100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260419,DEF-VOLT,test,1,True,True,False,rework
QEV-000001156,2026-04-19,2026-04-19T12:00:00,PLOT-00000618,FAC-TW,LINE-TW-01,PROD-S100,COMP-PWR,SUP-A,CLOT-A-PWR-20260419,DEF-FUNC,test,1,True,False,False,fail
QEV-000001157,2026-04-19,2026-04-19T12:00:00,PLOT-00000620,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-F,CLOT-F-MEM-20260419,DEF-FUNC,test,1,True,True,False,rework
QEV-000001158,2026-04-19,2026-04-19T12:00:00,PLOT-00000620,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-A,CLOT-A-PWR-20260419,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001159,2026-04-19,2026-04-19T12:00:00,PLOT-00000621,FAC-MX,LINE-MX-02,PROD-C100,COMP-PWR,,CLOT-B-OOL-20260419,DEF-VOLT,test,1,True,False,False,fail
QEV-000001160,2026-04-19,2026-04-19T12:00:00,PLOT-00000621,FAC-MX,LINE-MX-02,PROD-C100,COMP-PWR,,CLOT-B-TOR-20260419,DEF-VOLT,test,1,True,True,False,rework
QEV-000001161,2026-04-19,2026-04-19T12:00:00,PLOT-00000621,FAC-MX,LINE-MX-02,PROD-C100,COMP-PWR,,CLOT-E-MEM-20260419,DEF-VOLT,test,1,True,True,False,rework
QEV-000001162,2026-04-19,2026-04-19T12:00:00,PLOT-00000621,FAC-MX,LINE-MX-02,PROD-C100,COMP-PWR,,CLOT-F-AIN-20260419,DEF-VOLT,test,1,True,False,False,fail
QEV-000001163,2026-04-19,2026-04-19T12:00:00,PLOT-00000623,FAC-MY,LINE-MY-03,PROD-X100,COMP-COOL,SUP-G,CLOT-G-OOL-20260419,DEF-FUNC,test,1,True,False,False,fail
QEV-000001164,2026-04-20,2026-04-20T12:00:00,PLOT-00000624,FAC-TW,LINE-TW-01,PROD-C100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260420,DEF-VOLT,test,1,True,True,False,rework
QEV-000001165,2026-04-20,2026-04-20T12:00:00,PLOT-00000626,FAC-MX,LINE-MX-01,PROD-N100,COMP-PWR,SUP-G,CLOT-G-PWR-20260420,DEF-VOLT,test,1,True,True,False,rework
QEV-000001166,2026-04-20,2026-04-20T12:00:00,PLOT-00000627,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-B-PWR-20260420,DEF-VOLT,test,1,True,False,False,fail
QEV-000001167,2026-04-20,2026-04-20T12:00:00,PLOT-00000627,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-D-MEM-20260420,DEF-VOLT,test,1,True,True,False,rework
QEV-000001168,2026-04-20,2026-04-20T12:00:00,PLOT-00000627,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-E-AIN-20260420,DEF-VOLT,test,1,True,False,False,fail
QEV-000001169,2026-04-20,2026-04-20T12:00:00,PLOT-00000627,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-E-TOR-20260420,DEF-VOLT,test,2,True,True,False,rework
QEV-000001170,2026-04-20,2026-04-20T12:00:00,PLOT-00000627,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-G-OOL-20260420,DEF-VOLT,test,2,True,True,False,rework
QEV-000001171,2026-04-20,2026-04-20T12:00:00,PLOT-00000627,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,,CLOT-H-MEM-20260420,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001172,2026-04-20,2026-04-20T12:00:00,PLOT-00000628,FAC-MY,LINE-MY-01,PROD-X200,COMP-MAIN,SUP-C,CLOT-C-AIN-20260420,DEF-FUNC,test,1,True,True,False,rework
QEV-000001173,2026-04-21,2026-04-21T12:00:00,PLOT-00000630,FAC-TW,LINE-TW-01,PROD-X100,COMP-COOL,SUP-C,CLOT-C-OOL-20260421,DEF-FUNC,test,1,True,True,False,rework
QEV-000001174,2026-04-21,2026-04-21T12:00:00,PLOT-00000630,FAC-TW,LINE-TW-01,PROD-X100,COMP-NET,SUP-H,CLOT-H-NET-20260421,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001175,2026-04-21,2026-04-21T12:00:00,PLOT-00000630,FAC-TW,LINE-TW-01,PROD-X100,COMP-PWR,SUP-D,CLOT-D-PWR-20260421,DEF-VOLT,test,1,True,False,False,fail
QEV-000001176,2026-04-21,2026-04-21T12:00:00,PLOT-00000631,FAC-TW,LINE-TW-02,PROD-X100,COMP-STOR,SUP-A,CLOT-A-TOR-20260421,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001177,2026-04-21,2026-04-21T12:00:00,PLOT-00000632,FAC-MX,LINE-MX-01,PROD-X100,COMP-COOL,SUP-H,CLOT-H-OOL-20260421,DEF-THERM,test,1,True,True,False,rework
QEV-000001178,2026-04-21,2026-04-21T12:00:00,PLOT-00000633,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-A-OOL-20260421,DEF-VOLT,test,1,True,True,False,rework
QEV-000001179,2026-04-21,2026-04-21T12:00:00,PLOT-00000633,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-G-MEM-20260421,DEF-VOLT,test,1,True,True,False,rework
QEV-000001180,2026-04-21,2026-04-21T12:00:00,PLOT-00000633,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,,CLOT-H-TOR-20260421,DEF-VOLT,test,1,True,False,False,fail
QEV-000001181,2026-04-21,2026-04-21T12:00:00,PLOT-00000634,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-H,CLOT-H-AIN-20260421,DEF-VOLT,test,1,True,False,False,fail
QEV-000001182,2026-04-21,2026-04-21T12:00:00,PLOT-00000634,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-C,CLOT-C-PWR-20260421,DEF-FUNC,test,1,True,False,False,fail
QEV-000001183,2026-04-21,2026-04-21T12:00:00,PLOT-00000634,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-C,CLOT-C-PWR-20260421,DEF-VOLT,test,1,True,True,False,rework
QEV-000001184,2026-04-21,2026-04-21T12:00:00,PLOT-00000635,FAC-MY,LINE-MY-03,PROD-S100,COMP-MEM,SUP-B,CLOT-B-MEM-20260421,DEF-MEM,test,1,True,True,False,rework
